ID,Date,Category,Invoice Number,Product Code,Customer Code,Destenation,QTY,Total Price
2536282,2022-05-24,Category4,50,30001423,39,IRQ,250,3586.25
2536283,2022-05-24,Category4,50,30001421,39,IRQ,250,3586.25
2536284,2022-05-24,Category4,50,30001420,39,IRQ,250,3586.25
2536285,2022-05-24,Category4,50,30001419,39,IRQ,250,3586.25
2536286,2022-05-25,Category7,51,30006002,35,PAK,1600,8663.6
2536287,2022-05-25,Category7,51,30006004,35,PAK,1550,8392.8625
2536288,2022-05-25,Category7,51,30006003,35,PAK,1550,8392.8625
2536289,2022-05-28,Category2,52,30001394,7,IRQ,150,2155.185
2536290,2022-05-28,Category4,52,30001182,7,IRQ,600,17039.718
2536291,2022-05-28,Category4,52,30001338,7,IRQ,150,4814.775
2536292,2022-05-28,Category4,52,30001336,7,IRQ,150,4814.775
2536293,2022-05-28,Category2,52,30001339,7,IRQ,150,2155.185
2536294,2022-05-28,Category4,52,30001321,7,IRQ,150,1733.319
2536295,2022-05-28,Category4,52,30001326,7,IRQ,150,1733.319
2536296,2022-05-28,Category4,52,30001313,7,IRQ,150,1733.319
2536297,2022-05-28,Category4,52,30001316,7,IRQ,150,1733.319
2536298,2022-05-28,Category4,52,30001334,7,IRQ,200,5930.58
2536299,2022-05-28,Category4,52,30001291,7,IRQ,200,5930.58
2536300,2022-05-28,Category4,52,30001290,7,IRQ,200,5930.58
2536301,2022-05-28,Category4,52,30001289,7,IRQ,250,7413.225
2536302,2022-05-28,Category5,53,30011023,40,OMN,50,443.265
2536303,2022-05-28,Category5,53,30011019,40,OMN,50,443.265
2536304,2022-05-28,Category4,53,30001364,40,OMN,50,840.675
2536305,2022-05-28,Category4,53,30001288,40,OMN,50,434.094
2536306,2022-05-28,Category4,53,30001285,40,OMN,50,434.094
2536307,2022-05-28,Category4,53,30001306,40,OMN,10,172.1091
2536308,2022-05-28,Category4,53,30001303,40,OMN,20,273.2958
2536309,2022-05-28,Category4,53,30001331,40,OMN,20,210.3216
2536310,2022-05-28,Category8,53,30009011,40,OMN,300,6107.886
2536311,2022-05-28,Category4,53,30001280,40,OMN,400,9415.56
2536312,2022-05-28,Category4,53,30001279,40,OMN,400,9415.56
2536313,2022-05-28,Category4,53,30001278,40,OMN,200,4707.78
2536314,2022-05-28,Category5,53,30011022,40,OMN,220,3914.1828
2536315,2022-05-28,Category8,53,30009017,40,OMN,50,473.835
2536316,2022-05-28,Category8,53,30009016,40,OMN,50,473.835
2536317,2022-05-28,Category2,53,30001339,40,OMN,30,431.037
2536318,2022-05-28,Category5,53,30011025,40,OMN,50,443.265
2536319,2022-05-29,Category7,54,30006003,603,AZE,1571,10441.36872
2536320,2022-05-29,Category4,54,30001350,603,AZE,700,17877.37
2536321,2022-05-29,Category4,54,30001314,603,AZE,300,9415.62
2536322,2022-05-29,Category8,54,30009011,603,AZE,1000,20492.82
2536323,2022-05-29,Category7,55,30006023,605,AUS,300,3655.476
2536324,2022-05-29,Category7,56,30006023,19,IRQ,1850,20208.1975
2536325,2022-05-30,Category5,57,30011019,33,ROU,1500,14881.35
2536326,2022-05-31,Category7,58,30006033,21,IRQ,250,1638
2536327,2022-05-31,Category7,58,30006032,21,IRQ,500,3276
2536328,2022-05-31,Category7,58,30006002,21,IRQ,500,3276
2536329,2022-05-31,Category7,58,30006004,21,IRQ,1000,6552
2536330,2022-05-31,Category7,58,30006003,21,IRQ,2250,14742
2536331,2022-05-31,Category8,59,30009020,39,IRQ,1100,7893.6
2536332,2022-05-31,Category8,59,30009007,39,IRQ,1100,7893.6
2536333,2022-05-31,Category4,59,30001425,39,IRQ,200,2964
2536334,2022-05-31,Category4,59,30001424,39,IRQ,200,2964
2536335,2022-05-31,Category4,59,30001423,39,IRQ,250,3705
2536336,2022-05-31,Category4,59,30001421,39,IRQ,250,3705
2536337,2022-05-31,Category4,59,30001420,39,IRQ,250,3705
2536338,2022-05-31,Category4,59,30001419,39,IRQ,250,3705
2536339,2022-05-31,Category8,60,30009017,39,IRQ,500,4212
2536340,2022-05-31,Category8,60,30009016,39,IRQ,500,4212
2536341,2022-05-31,Category8,60,30009011,39,IRQ,500,9360
2536342,2022-05-31,Category4,60,30001425,39,IRQ,200,2964
2536343,2022-05-31,Category4,60,30001424,39,IRQ,200,2964
2536344,2022-05-31,Category4,60,30001423,39,IRQ,250,3705
2536345,2022-05-31,Category4,60,30001421,39,IRQ,250,3705
2536346,2022-05-31,Category4,60,30001420,39,IRQ,250,3705
2536347,2022-05-31,Category4,60,30001419,39,IRQ,250,3705
2536348,2022-05-31,Category7,61,30006033,21,IRQ,182,1192.464
2536349,2022-05-31,Category7,61,30006032,21,IRQ,539,3531.528
2536350,2022-05-31,Category7,61,30006002,21,IRQ,500,3276
2536351,2022-05-31,Category7,61,30006004,21,IRQ,1000,6552
2536352,2022-05-31,Category7,61,30006003,21,IRQ,2250,14742
2536353,2022-05-31,Category4,62,30001350,33,ROU,3500,77532
2536354,2022-06-01,Category7,63,30006023,48,SWE,300,3783.78
2536355,2022-06-06,Category7,64,30006040,604,DJI,100,2528
2536356,2022-06-06,Category7,64,30006020,604,DJI,100,2528
2536357,2022-06-06,Category7,64,30006022,604,DJI,634,16027.52
2536358,2022-06-08,Category7,65,30006023,603,AZE,597,7910.0112
2536359,2022-06-08,Category7,65,30006022,603,AZE,62,1698.242
2536360,2022-06-08,Category7,65,30006002,603,AZE,753,5180.3388
2536361,2022-06-08,Category7,65,30006003,603,AZE,900,6191.64
2536362,2022-06-08,Category9,65,30007003,603,AZE,200,7007
2536363,2022-06-08,Category9,65,30007002,603,AZE,200,4968.6
2536364,2022-06-08,Category4,65,30001350,603,AZE,1000,26435.5
2536365,2022-06-08,Category7,66,30006002,35,PAK,1600,9121.84
2536366,2022-06-08,Category7,66,30006004,35,PAK,1550,8836.7825
2536367,2022-06-08,Category7,66,30006003,35,PAK,1550,8836.7825
2536368,2022-06-11,Category7,67,30006002,35,PAK,1600,9379.6
2536369,2022-06-11,Category7,67,30006004,35,PAK,1550,9086.4875
2536370,2022-06-11,Category7,67,30006003,35,PAK,1550,9086.4875
2536371,2022-06-11,Category7,68,30006002,19,IRQ,700,4814.25
2536372,2022-06-11,Category7,68,30006004,19,IRQ,1000,6877.5
2536373,2022-06-11,Category7,68,30006003,19,IRQ,3000,20632.5
2536374,2022-06-11,Category7,69,30006002,21,IRQ,500,3438.75
2536375,2022-06-11,Category7,69,30006004,21,IRQ,1000,6877.5
2536376,2022-06-11,Category7,69,30006003,21,IRQ,3000,20632.5
2536377,2022-06-11,Category7,70,30006002,21,IRQ,500,3438.75
2536378,2022-06-11,Category7,70,30006004,21,IRQ,1000,6877.5
2536379,2022-06-11,Category7,70,30006003,21,IRQ,3000,20632.5
2536380,2022-06-11,Category8,71,30009017,7,IRQ,50,507.625
2536381,2022-06-11,Category8,71,30009016,7,IRQ,50,507.625
2536382,2022-06-11,Category8,71,30009007,7,IRQ,75,697.575
2536383,2022-06-11,Category4,71,30001294,7,IRQ,80,4323
2536384,2022-06-11,Category4,71,30001296,7,IRQ,100,5403.75
2536385,2022-06-11,Category4,71,30001293,7,IRQ,100,5403.75
2536386,2022-06-11,Category4,71,30001295,7,IRQ,100,5403.75
2536387,2022-06-11,Category2,71,30001342,7,IRQ,150,2603.625
2536388,2022-06-11,Category2,71,30001341,7,IRQ,100,1735.75
2536389,2022-06-11,Category2,71,30001340,7,IRQ,100,1735.75
2536390,2022-06-11,Category5,71,30011006,7,IRQ,400,5069.7
2536391,2022-06-11,Category8,71,30009011,7,IRQ,400,8724.6
2536392,2022-06-11,Category7,71,30006002,7,IRQ,100,687.75
2536393,2022-06-11,Category7,71,30006004,7,IRQ,350,2407.125
2536394,2022-06-11,Category7,71,30006003,7,IRQ,350,2407.125
2536395,2022-06-11,Category8,72,30009007,7,IRQ,125,1162.625
2536396,2022-06-11,Category4,72,30001334,7,IRQ,225,7147.6875
2536397,2022-06-11,Category4,72,30001291,7,IRQ,225,7147.6875
2536398,2022-06-11,Category4,72,30001290,7,IRQ,200,6353.5
2536399,2022-06-11,Category4,72,30001289,7,IRQ,1200,38121
2536400,2022-06-11,Category2,73,30001342,513,BHR,100,1739.025
2536401,2022-06-11,Category2,73,30001389,513,BHR,100,1739.025
2536402,2022-06-11,Category2,73,30001341,513,BHR,100,1739.025
2536403,2022-06-11,Category2,73,30001340,513,BHR,125,2173.78125
2536404,2022-06-11,Category4,73,30001364,513,BHR,175,3238.15625
2536405,2022-06-11,Category4,73,30001363,513,BHR,350,6476.3125
2536406,2022-06-11,Category4,73,30001362,513,BHR,175,3238.15625
2536407,2022-06-11,Category8,73,30009011,513,BHR,100,2292.5
2536408,2022-06-11,Category8,73,30009007,513,BHR,60,770.28
2536409,2022-06-11,Category5,73,30011006,513,BHR,175,2693.6875
2536410,2022-06-11,Category8,73,30009017,513,BHR,75,1264.96875
2536411,2022-06-11,Category8,73,30009016,513,BHR,75,1264.96875
2536412,2022-06-11,Category4,73,30001416,513,BHR,100,2783.75
2536413,2022-06-11,Category4,73,30001280,513,BHR,75,2372.7375
2536414,2022-06-11,Category4,73,30001279,513,BHR,75,2372.7375
2536415,2022-06-11,Category4,73,30001278,513,BHR,75,2372.7375
2536416,2022-06-11,Category4,73,30001331,513,BHR,100,1375.5
2536417,2022-06-11,Category4,73,30001294,513,BHR,10,622.25
2536418,2022-06-11,Category4,73,30001310,513,BHR,100,2783.75
2536419,2022-06-11,Category4,73,30001304,513,BHR,100,2783.75
2536420,2022-06-11,Category4,73,30001297,513,BHR,100,1906.05
2536421,2022-06-11,Category4,73,30001303,513,BHR,100,1906.05
2536422,2022-06-11,Category4,73,30001302,513,BHR,75,1429.5375
2536423,2022-06-11,Category4,73,30001299,513,BHR,100,1906.05
2536424,2022-06-11,Category7,74,30006002,560,AFG,1500,9825
2536425,2022-06-11,Category7,74,30006004,560,AFG,500,3275
2536426,2022-06-11,Category7,74,30006003,560,AFG,2700,17685
2536427,2022-06-12,Category4,75,30001431,513,BHR,100,2324
2536428,2022-06-12,Category8,76,30009017,39,IRQ,500,4482
2536429,2022-06-12,Category8,76,30009016,39,IRQ,500,4482
2536430,2022-06-12,Category8,76,30009011,39,IRQ,500,9960
2536431,2022-06-12,Category4,76,30001425,39,IRQ,200,3154
2536432,2022-06-12,Category4,76,30001424,39,IRQ,300,4731
2536433,2022-06-12,Category4,76,30001421,39,IRQ,300,4731
2536434,2022-06-12,Category4,76,30001420,39,IRQ,300,4731
2536435,2022-06-12,Category4,76,30001419,39,IRQ,300,4731
2536436,2022-06-14,Category7,77,30006002,19,IRQ,700,4755.45
2536437,2022-06-14,Category7,77,30006004,19,IRQ,1000,6793.5
2536438,2022-06-14,Category7,77,30006003,19,IRQ,3000,20380.5
2536439,2022-06-14,Category7,78,30006023,603,AZE,403,5423.4128
2536440,2022-06-14,Category7,78,30006003,603,AZE,4494,31402.2744
2536441,2022-06-14,Category8,79,30009017,39,IRQ,500,4367.25
2536442,2022-06-14,Category8,79,30009016,39,IRQ,500,4367.25
2536443,2022-06-14,Category8,79,30009011,39,IRQ,500,9705
2536444,2022-06-14,Category4,79,30001425,39,IRQ,200,3073.25
2536445,2022-06-14,Category4,79,30001424,39,IRQ,300,4609.875
2536446,2022-06-14,Category4,79,30001421,39,IRQ,300,4609.875
2536447,2022-06-14,Category4,79,30001420,39,IRQ,300,4609.875
2536448,2022-06-14,Category4,79,30001419,39,IRQ,300,4609.875
2536449,2022-06-15,Category7,80,30006002,23,IRQ,500,3344.25
2536450,2022-06-15,Category7,80,30006004,23,IRQ,2000,13377
2536451,2022-06-15,Category7,80,30006003,23,IRQ,2000,13377
2536452,2022-06-15,Category7,81,30006002,39,IRQ,500,3344.25
2536453,2022-06-15,Category7,81,30006004,39,IRQ,700,4681.95
2536454,2022-06-15,Category7,81,30006003,39,IRQ,3500,23409.75
2536455,2022-06-15,Category4,82,30001317,7,IRQ,75,902.9475
2536456,2022-06-15,Category4,82,30001287,7,IRQ,300,2713.62
2536457,2022-06-15,Category4,82,30001286,7,IRQ,300,2713.62
2536458,2022-06-15,Category4,82,30001288,7,IRQ,300,2713.62
2536459,2022-06-15,Category4,82,30001285,7,IRQ,300,2713.62
2536460,2022-06-15,Category4,82,30001284,7,IRQ,300,2713.62
2536461,2022-06-15,Category4,82,30001283,7,IRQ,400,3618.16
2536462,2022-06-15,Category4,82,30001282,7,IRQ,400,3618.16
2536463,2022-06-15,Category4,82,30001281,7,IRQ,300,2713.62
2536464,2022-06-15,Category4,82,30001182,7,IRQ,1000,23569
2536465,2022-06-15,Category4,82,30001305,7,IRQ,75,1344.86625
2536466,2022-06-15,Category4,82,30001306,7,IRQ,75,1344.86625
2536467,2022-06-15,Category4,82,30001309,7,IRQ,75,1344.86625
2536468,2022-06-15,Category4,82,30001308,7,IRQ,100,1793.155
2536469,2022-06-15,Category4,82,30001310,7,IRQ,100,1793.155
2536470,2022-06-15,Category4,82,30001304,7,IRQ,75,1344.86625
2536471,2022-06-15,Category4,82,30001321,7,IRQ,75,902.9475
2536472,2022-06-15,Category4,82,30001326,7,IRQ,75,902.9475
2536473,2022-06-15,Category4,82,30001313,7,IRQ,75,902.9475
2536474,2022-06-15,Category4,82,30001316,7,IRQ,100,1203.93
2536475,2022-06-15,Category7,83,30006023,21,IRQ,500,5653.375
2536476,2022-06-15,Category7,83,30006002,21,IRQ,200,1337.7
2536477,2022-06-15,Category7,83,30006004,21,IRQ,800,5350.8
2536478,2022-06-15,Category7,83,30006003,21,IRQ,2000,13377
2536479,2022-06-18,Category7,84,30006023,21,IRQ,500,5697.75
2536480,2022-06-18,Category7,84,30006002,21,IRQ,200,1348.2
2536481,2022-06-18,Category7,84,30006004,21,IRQ,800,5392.8
2536482,2022-06-18,Category7,84,30006003,21,IRQ,2000,13482
2536483,2022-06-18,Category7,85,30006002,19,IRQ,700,4718.7
2536484,2022-06-18,Category7,85,30006004,19,IRQ,1000,6741
2536485,2022-06-18,Category7,85,30006003,19,IRQ,2715,18301.815
2536486,2022-06-19,Category4,86,30001305,7,IRQ,125,2237.925
2536487,2022-06-19,Category4,86,30001306,7,IRQ,125,2237.925
2536488,2022-06-19,Category4,86,30001309,7,IRQ,112,2005.1808
2536489,2022-06-19,Category4,86,30001308,7,IRQ,125,2237.925
2536490,2022-06-19,Category4,86,30001310,7,IRQ,150,2685.51
2536491,2022-06-19,Category4,86,30001304,7,IRQ,100,1790.34
2536492,2022-06-19,Category7,86,30006002,7,IRQ,250,1669.5
2536493,2022-06-19,Category7,86,30006004,7,IRQ,1050,7011.9
2536494,2022-06-19,Category7,86,30006003,7,IRQ,1100,7345.8
2536495,2022-06-19,Category2,86,30001342,7,IRQ,75,1264.05
2536496,2022-06-19,Category2,86,30001341,7,IRQ,75,1264.05
2536497,2022-06-19,Category2,86,30001340,7,IRQ,75,1264.05
2536498,2022-06-19,Category8,87,30009017,39,IRQ,500,4293
2536499,2022-06-19,Category8,87,30009016,39,IRQ,500,4293
2536500,2022-06-19,Category8,87,30009011,39,IRQ,500,9540
2536501,2022-06-19,Category4,87,30001425,39,IRQ,200,3021
2536502,2022-06-19,Category4,87,30001424,39,IRQ,300,4531.5
2536503,2022-06-19,Category4,87,30001421,39,IRQ,300,4531.5
2536504,2022-06-19,Category4,87,30001420,39,IRQ,300,4531.5
2536505,2022-06-19,Category4,87,30001419,39,IRQ,300,4531.5
2536506,2022-06-19,Category7,88,30006023,19,IRQ,1850,20884.65
2536507,2022-06-19,Category7,89,30006003,603,AZE,5586,38369.1168
2536508,2022-06-19,Category7,90,30006023,19,IRQ,1850,20884.65
2536509,2022-06-22,Category7,91,30006002,21,IRQ,500,3375.75
2536510,2022-06-22,Category7,91,30006004,21,IRQ,1800,12152.7
2536511,2022-06-22,Category7,91,30006003,21,IRQ,2200,14853.3
2536512,2022-06-22,Category7,92,30006023,21,IRQ,500,5706.625
2536513,2022-06-22,Category7,92,30006002,21,IRQ,200,1350.3
2536514,2022-06-22,Category7,92,30006004,21,IRQ,800,5401.2
2536515,2022-06-22,Category7,92,30006003,21,IRQ,2000,13503
2536516,2022-06-22,Category7,93,30006023,21,IRQ,500,5706.625
2536517,2022-06-22,Category7,93,30006002,21,IRQ,200,1350.3
2536518,2022-06-22,Category7,93,30006004,21,IRQ,800,5401.2
2536519,2022-06-22,Category7,93,30006003,21,IRQ,2000,13503
2536520,2022-06-22,Category8,94,30009017,39,IRQ,700,6076.35
2536521,2022-06-22,Category8,94,30009016,39,IRQ,700,6076.35
2536522,2022-06-22,Category8,94,30009011,39,IRQ,300,5787
2536523,2022-06-22,Category4,94,30001425,39,IRQ,300,4581.375
2536524,2022-06-22,Category4,94,30001424,39,IRQ,200,3054.25
2536525,2022-06-22,Category4,94,30001421,39,IRQ,300,4581.375
2536526,2022-06-22,Category4,94,30001420,39,IRQ,300,4581.375
2536527,2022-06-22,Category4,94,30001419,39,IRQ,300,4581.375
2536528,2022-06-25,Category7,95,30006023,19,IRQ,1850,20851.8125
2536529,2022-06-25,Category7,96,30006002,19,IRQ,700,4667.25
2536530,2022-06-25,Category7,96,30006004,19,IRQ,1000,6667.5
2536531,2022-06-25,Category7,96,30006003,19,IRQ,3000,20002.5
2536532,2022-06-25,Category7,97,30006002,39,IRQ,700,4667.25
2536533,2022-06-25,Category7,97,30006004,39,IRQ,1300,8667.75
2536534,2022-06-25,Category7,97,30006003,39,IRQ,2700,18002.25
2536535,2022-06-25,Category7,98,30006002,39,IRQ,700,4667.25
2536536,2022-06-25,Category7,98,30006004,39,IRQ,1300,8667.75
2536537,2022-06-25,Category7,98,30006003,39,IRQ,2700,18002.25
2536538,2022-06-26,Category7,99,30006002,35,PAK,1600,8276.4
2536539,2022-06-26,Category7,99,30006004,35,PAK,1550,8017.7625
2536540,2022-06-26,Category7,99,30006003,35,PAK,1550,8017.7625
2536541,2022-06-27,Category7,100,30006023,21,IRQ,500,5396
2536542,2022-06-27,Category7,100,30006002,21,IRQ,200,1276.8
2536543,2022-06-27,Category7,100,30006004,21,IRQ,800,5107.2
2536544,2022-06-27,Category7,100,30006003,21,IRQ,2000,12768
2536545,2022-06-27,Category7,101,30006023,21,IRQ,500,5396
2536546,2022-06-27,Category7,101,30006002,21,IRQ,200,1276.8
2536547,2022-06-27,Category7,101,30006004,21,IRQ,800,5107.2
2536548,2022-06-27,Category7,101,30006003,21,IRQ,2000,12768
2536549,2022-06-27,Category7,102,30006002,35,PAK,1600,8025.6
2536550,2022-06-27,Category7,102,30006004,35,PAK,1550,7774.8
2536551,2022-06-27,Category7,102,30006003,35,PAK,1550,7774.8
2536552,2022-06-27,Category7,103,30006023,21,IRQ,500,5396
2536553,2022-06-27,Category7,103,30006002,21,IRQ,200,1276.8
2536554,2022-06-27,Category7,103,30006004,21,IRQ,800,5107.2
2536555,2022-06-27,Category7,103,30006003,21,IRQ,2000,12768
2536556,2022-06-27,Category7,104,30006002,8,IRQ,750,4788
2536557,2022-06-27,Category7,104,30006004,8,IRQ,1250,7980
2536558,2022-06-27,Category7,104,30006003,8,IRQ,2500,15960
2536559,2022-06-28,Category7,105,30006023,19,IRQ,1850,20162.225
2536560,2022-06-28,Category9,106,30007003,35,PAK,60,2026.2
2536561,2022-06-28,Category7,106,30006002,35,PAK,1100,5572.05
2536562,2022-06-28,Category7,106,30006004,35,PAK,1100,5572.05
2536563,2022-06-28,Category7,106,30006003,35,PAK,1100,5572.05
2536564,2022-06-28,Category2,106,30001394,35,PAK,50,721.45
2536565,2022-06-28,Category2,106,30001339,35,PAK,50,721.45
2536566,2022-06-28,Category2,106,30001396,35,PAK,50,374.54
2536567,2022-06-28,Category2,106,30001395,35,PAK,50,374.54
2536568,2022-06-28,Category7,107,30006002,560,AFG,1500,9210
2536569,2022-06-28,Category7,107,30006004,560,AFG,500,3070
2536570,2022-06-28,Category7,107,30006003,560,AFG,2700,16578
2536571,2022-06-29,Category8,108,30009017,39,IRQ,500,4205.25
2536572,2022-06-29,Category8,108,30009016,39,IRQ,500,4205.25
2536573,2022-06-29,Category8,108,30009011,39,IRQ,500,9345
2536574,2022-06-29,Category4,108,30001425,39,IRQ,200,2959.25
2536575,2022-06-29,Category4,108,30001424,39,IRQ,300,4438.875
2536576,2022-06-29,Category4,108,30001421,39,IRQ,300,4438.875
2536577,2022-06-29,Category4,108,30001420,39,IRQ,300,4438.875
2536578,2022-06-29,Category4,108,30001419,39,IRQ,300,4438.875
2536579,2022-06-29,Category7,109,30006023,19,IRQ,1850,20457.7625
2536580,2022-06-29,Category7,110,30006023,19,IRQ,1850,20457.7625
2536581,2022-06-29,Category7,111,30006023,605,AUS,900,11101.86
2536582,2022-06-29,Category7,112,30006023,605,AUS,850,10485.09
2536583,2022-06-29,Category7,113,30006003,603,AZE,1503,10112.7852
2536584,2022-06-29,Category7,113,30006002,603,AZE,2000,13456.8
2536585,2022-06-29,Category9,113,30007003,603,AZE,320,10964.8
2536586,2022-06-29,Category4,113,30001350,603,AZE,870,22493.415
2536587,2022-06-29,Category7,113,30006037,603,AZE,500,3364.2
2536588,2022-06-29,Category4,114,30001423,39,IRQ,500,7398.125
2536589,2022-06-29,Category8,114,30009017,39,IRQ,500,4205.25
2536590,2022-06-29,Category8,114,30009016,39,IRQ,500,4205.25
2536591,2022-06-29,Category8,114,30009011,39,IRQ,500,9345
2536592,2022-06-29,Category4,114,30001425,39,IRQ,200,2959.25
2536593,2022-06-29,Category4,114,30001424,39,IRQ,100,1479.625
2536594,2022-06-29,Category4,114,30001421,39,IRQ,200,2959.25
2536595,2022-06-29,Category4,114,30001420,39,IRQ,200,2959.25
2536596,2022-06-29,Category4,114,30001419,39,IRQ,200,2959.25
2536597,2022-07-02,Category8,115,30009017,39,IRQ,500,4421.25
2536598,2022-07-02,Category8,115,30009016,39,IRQ,500,4421.25
2536599,2022-07-02,Category8,115,30009011,39,IRQ,500,9825
2536600,2022-07-02,Category4,115,30001425,39,IRQ,200,3111.25
2536601,2022-07-02,Category4,115,30001424,39,IRQ,200,3111.25
2536602,2022-07-02,Category4,115,30001423,39,IRQ,250,3889.0625
2536603,2022-07-02,Category4,115,30001421,39,IRQ,250,3889.0625
2536604,2022-07-02,Category4,115,30001420,39,IRQ,250,3889.0625
2536605,2022-07-02,Category4,115,30001419,39,IRQ,250,3889.0625
2536606,2022-07-02,Category7,116,30006023,19,IRQ,1850,21508.5625
2536607,2022-07-02,Category7,117,30006023,19,IRQ,1850,21508.5625
2536608,2022-07-02,Category7,118,30006002,39,IRQ,700,4814.25
2536609,2022-07-02,Category7,118,30006004,39,IRQ,1300,8940.75
2536610,2022-07-02,Category7,118,30006003,39,IRQ,2700,18569.25
2536611,2022-07-02,Category4,119,30001299,40,OMN,10,146.3925
2536612,2022-07-02,Category4,119,30001301,40,OMN,10,146.3925
2536613,2022-07-02,Category4,119,30001327,40,OMN,10,146.3925
2536614,2022-07-02,Category4,119,30001297,40,OMN,10,146.3925
2536615,2022-07-02,Category4,119,30001330,40,OMN,10,112.66
2536616,2022-07-02,Category4,119,30001328,40,OMN,10,112.66
2536617,2022-07-02,Category4,119,30001329,40,OMN,10,112.66
2536618,2022-07-02,Category4,119,30001309,40,OMN,10,184.3825
2536619,2022-07-02,Category4,119,30001310,40,OMN,10,184.3825
2536620,2022-07-02,Category4,119,30001306,40,OMN,10,184.3825
2536621,2022-07-02,Category4,119,30001304,40,OMN,10,184.3825
2536622,2022-07-02,Category4,119,30001346,40,OMN,20,292.785
2536623,2022-07-02,Category4,119,30001303,40,OMN,10,146.3925
2536624,2022-07-02,Category4,119,30001302,40,OMN,10,146.3925
2536625,2022-07-02,Category4,119,30001298,40,OMN,20,292.785
2536626,2022-07-02,Category4,119,30001286,40,OMN,25,232.525
2536627,2022-07-02,Category4,119,30001285,40,OMN,25,232.525
2536628,2022-07-02,Category4,119,30001284,40,OMN,25,232.525
2536629,2022-07-02,Category4,119,30001283,40,OMN,25,232.525
2536630,2022-07-02,Category4,119,30001282,40,OMN,25,232.525
2536631,2022-07-02,Category4,119,30001281,40,OMN,25,232.525
2536632,2022-07-02,Category4,119,30001308,40,OMN,10,184.3825
2536633,2022-07-02,Category4,119,30001305,40,OMN,10,184.3825
2536634,2022-07-02,Category5,119,30011023,40,OMN,25,237.4375
2536635,2022-07-02,Category5,119,30011019,40,OMN,25,237.4375
2536636,2022-07-02,Category4,119,30001362,40,OMN,25,450.3125
2536637,2022-07-02,Category4,119,30001364,40,OMN,25,450.3125
2536638,2022-07-02,Category4,119,30001363,40,OMN,25,450.3125
2536639,2022-07-02,Category4,119,30001402,40,OMN,25,232.525
2536640,2022-07-02,Category4,119,30001288,40,OMN,25,232.525
2536641,2022-07-02,Category4,119,30001287,40,OMN,25,232.525
2536642,2022-07-02,Category2,119,30001339,40,OMN,15,230.8875
2536643,2022-07-02,Category2,119,30001389,40,OMN,25,433.9375
2536644,2022-07-02,Category2,119,30001342,40,OMN,25,433.9375
2536645,2022-07-02,Category2,119,30001341,40,OMN,25,433.9375
2536646,2022-07-02,Category2,119,30001340,40,OMN,25,433.9375
2536647,2022-07-02,Category2,119,30001396,40,OMN,15,157.2
2536648,2022-07-02,Category2,119,30001395,40,OMN,15,157.2
2536649,2022-07-02,Category5,119,30011025,40,OMN,25,237.4375
2536650,2022-07-02,Category4,119,30001182,40,OMN,25,760.61875
2536651,2022-07-02,Category4,119,30001280,40,OMN,250,6304.375
2536652,2022-07-02,Category4,119,30001279,40,OMN,250,6304.375
2536653,2022-07-02,Category4,119,30001278,40,OMN,250,6304.375
2536654,2022-07-02,Category5,119,30011022,40,OMN,110,2096.655
2536655,2022-07-02,Category8,119,30009017,40,OMN,25,253.8125
2536656,2022-07-02,Category8,119,30009016,40,OMN,25,253.8125
2536657,2022-07-02,Category2,119,30001394,40,OMN,15,230.8875
2536658,2022-07-02,Category7,119,30006023,40,OMN,100,1441
2536659,2022-07-02,Category7,119,30006030,40,OMN,150,1719.375
2536660,2022-07-02,Category8,119,30009011,40,OMN,400,8724.6
2536661,2022-07-02,Category8,119,30009007,40,OMN,25,232.525
2536662,2022-07-02,Category8,119,30009020,40,OMN,25,232.525
2536663,2022-07-02,Category4,120,30001297,40,OMN,5,73.19625
2536664,2022-07-02,Category4,120,30001329,40,OMN,5,56.33
2536665,2022-07-02,Category4,121,30001299,40,OMN,10,146.3925
2536666,2022-07-02,Category4,121,30001301,40,OMN,10,146.3925
2536667,2022-07-02,Category4,121,30001327,40,OMN,10,146.3925
2536668,2022-07-02,Category4,121,30001297,40,OMN,10,146.3925
2536669,2022-07-02,Category4,121,30001330,40,OMN,10,112.66
2536670,2022-07-02,Category4,121,30001328,40,OMN,10,112.66
2536671,2022-07-02,Category4,121,30001329,40,OMN,10,112.66
2536672,2022-07-02,Category4,121,30001309,40,OMN,10,184.3825
2536673,2022-07-02,Category4,121,30001310,40,OMN,10,184.3825
2536674,2022-07-02,Category4,121,30001306,40,OMN,10,184.3825
2536675,2022-07-02,Category4,121,30001304,40,OMN,10,184.3825
2536676,2022-07-02,Category4,121,30001346,40,OMN,20,292.785
2536677,2022-07-02,Category4,121,30001303,40,OMN,10,146.3925
2536678,2022-07-02,Category4,121,30001302,40,OMN,10,146.3925
2536679,2022-07-02,Category4,121,30001298,40,OMN,20,292.785
2536680,2022-07-02,Category4,121,30001286,40,OMN,25,232.525
2536681,2022-07-02,Category4,121,30001285,40,OMN,25,232.525
2536682,2022-07-02,Category4,121,30001284,40,OMN,25,232.525
2536683,2022-07-02,Category4,121,30001283,40,OMN,25,232.525
2536684,2022-07-02,Category4,121,30001282,40,OMN,25,232.525
2536685,2022-07-02,Category4,121,30001281,40,OMN,25,232.525
2536686,2022-07-02,Category4,121,30001308,40,OMN,10,184.3825
